,date,away_team,away_score,home_team,home_score,year,month,day
11190,2011-11-22,Richmond George Ranch,51.0,Houston Spring Woods,50.0,2011,11,22
11191,2011-11-22,Knippa,45.0,La Pryor,28.0,2011,11,22
11192,2011-11-22,Utopia,42.0,D'Hanis,45.0,2011,11,22
11193,2011-11-22,San Antonio Brooks Academy,54.0,San Antonio Lutheran,56.0,2011,11,22
11194,2011-11-22,Conroe,45.0,Houston Christian,71.0,2011,11,22
11195,2011-11-22,La Marque,38.0,Fort Bend Travis,76.0,2011,11,22
11196,2011-11-22,Houston West,63.0,Houston St. John's,60.0,2011,11,22
11197,2011-11-22,Humble,66.0,Houston Northbrook,43.0,2011,11,22
11198,2011-11-22,Houston Washington,55.0,Freeport Brazosport,73.0,2011,11,22
11199,2011-11-22,Houston Worthing,48.0,Houston Madison,86.0,2011,11,22
11200,2011-11-22,Galena Park,60.0,Houston Waltrip,68.0,2011,11,22
11201,2011-11-22,Fort Bend Ridge Point,65.0,Waller,46.0,2011,11,22
11202,2011-11-22,Eagle Pass,54.0,Carrizo Springs,75.0,2011,11,22
11203,2011-11-22,Hallsville,41.0,Lufkin,58.0,2011,11,22
11204,2011-11-22,Poteet,45.0,Pearsall,35.0,2011,11,22
11205,2011-11-22,Lockhart,40.0,Austin St. Andrew's Episcopal,86.0,2011,11,22
11206,2011-11-22,San Antonio Lanier,51.0,San Antonio Christian,58.0,2011,11,22
11207,2011-11-22,San Antonio Madison,50.0,San Antonio Antonian,51.0,2011,11,22
11208,2011-11-22,Brackett,34.0,Nueces Canyon,33.0,2011,11,22
11209,2011-11-22,Montgomery,43.0,Livingston,62.0,2011,11,22
11210,2011-11-22,Medina,52.0,Comfort,27.0,2011,11,22
11211,2011-11-22,Harper,35.0,Marion,65.0,2011,11,22
11212,2011-11-22,Corpus Christi Calallen,80.0,Corpus Christi King,67.0,2011,11,22
11213,2011-11-22,Nixon-Smiley,53.0,La Vernia,37.0,2011,11,22
11214,2011-11-22,Goliad,62.0,Karnes City,67.0,2011,11,22
11215,2011-11-22,Orange Little Cypress-Mauriceville,80.0,Bridge City,50.0,2011,11,22
11216,2011-11-23,Fort Bend Marshall,47.0,Rosenberg Terry,71.0,2011,11,23
11217,2011-11-23,Houston Cypress Ridge,87.0,Klein Oak,66.0,2011,11,23
11218,2011-11-23,San Antonio Johnson,51.0,San Antonio Marshall,46.0,2011,11,23
11219,2011-11-23,San Antonio O'Connor,62.0,San Antonio Jefferson,55.0,2011,11,23
11220,2011-11-23,Kerrville Tivy,36.0,San Antonio Central Catholic,38.0,2011,11,23
